variant_id,family,test_type,observe_cost,always_try_net,always_observe_net,oracle_selective_net,oracle_minus_always_observe,always_observe_minus_always_try,positive_net_rate,mean_true_E_positive,mean_true_E_nonpositive,level1_policy_net,level2_policy_net,level3_policy_net,best_level,best_level_net,best_level_delta_vs_always_observe,level1_sign_correct_rate,level2_sign_correct_rate,level3_sign_correct_rate,level1_corr,level2_corr,level3_corr,fallback_rate_best_level,passes_primary_criteria,rejection_reason
D1_random_balanced_p50,D,B,0.07,0.096667,0.180000,0.256667,0.076667,0.083333,0.666667,0.240857,-0.230000,0.180000,0.180000,0.180000,level1,0.180000,0.000000,0.666667,0.666667,0.666667,0.151208,0.151208,0.000000,0.000000,False,positive_rate_too_high;sign_correct_not_enough;best_level_does_not_beat_always_observe
D1_random_balanced_p50,D,C,0.07,0.130000,0.170000,0.259278,0.089278,0.040000,0.550000,0.235594,-0.201618,0.170000,0.170000,0.170000,level1,0.170000,0.000000,0.550000,0.550000,0.550000,-0.018826,0.009166,-0.056103,0.000000,False,sign_correct_not_enough;best_level_does_not_beat_always_observe
D1_random_balanced_p50,D,A,0.10,0.096667,0.140000,0.233000,0.093000,0.043333,0.650000,0.209873,-0.265000,0.140000,0.140000,0.140000,level1,0.140000,0.000000,0.650000,0.650000,0.650000,0.113213,0.113213,0.000000,0.000000,False,positive_rate_too_high;sign_correct_not_enough;best_level_does_not_beat_always_observe
D1_random_balanced_p50,D,B,0.10,0.096667,0.150000,0.236667,0.086667,0.053333,0.666667,0.210857,-0.260000,0.150000,0.150000,0.150000,level1,0.150000,0.000000,0.666667,0.666667,0.666667,0.151208,0.151208,0.000000,0.000000,False,positive_rate_too_high;sign_correct_not_enough;best_level_does_not_beat_always_observe
D1_random_balanced_p50,D,C,0.10,0.130000,0.140000,0.242778,0.102778,0.010000,0.550000,0.205594,-0.231618,0.140000,0.140000,0.140000,level1,0.140000,0.000000,0.550000,0.538889,0.550000,-0.018826,0.009166,-0.056103,0.000000,False,sign_correct_not_enough;best_level_does_not_beat_always_observe
D2_cue_group_structured_mid,D,A,0.03,0.116667,0.270000,0.327167,0.057167,0.153333,0.750000,0.281174,-0.240000,0.270000,0.270000,0.270000,level1,0.270000,0.000000,0.750000,0.750000,0.750000,-0.024674,-0.011825,0.000000,0.000000,False,positive_rate_too_high;best_level_does_not_beat_always_observe
D2_cue_group_structured_mid,D,B,0.03,0.116667,0.246667,0.310000,0.063333,0.130000,0.711111,0.272229,-0.220000,0.246667,0.246667,0.246667,level1,0.246667,0.000000,0.711111,0.711111,0.711111,0.057480,0.000000,0.000000,0.000000,False,positive_rate_too_high;best_level_does_not_beat_always_observe
D2_cue_group_structured_mid,D,C,0.03,0.140000,0.270000,0.325667,0.055667,0.130000,0.700000,0.266373,-0.196155,0.270000,0.270000,0.270000,level1,0.270000,0.000000,0.700000,0.700000,0.700000,0.023598,0.007138,0.055460,0.000000,False,positive_rate_too_high;sign_correct_not_enough;best_level_does_not_beat_always_observe
D2_cue_group_structured_mid,D,A,0.05,0.116667,0.250000,0.312167,0.062167,0.133333,0.750000,0.261174,-0.260000,0.250000,0.250000,0.250000,level1,0.250000,0.000000,0.750000,0.750000,0.750000,-0.024674,-0.011825,0.000000,0.000000,False,positive_rate_too_high;best_level_does_not_beat_always_observe
D2_cue_group_structured_mid,D,B,0.05,0.116667,0.226667,0.295778,0.069111,0.110000,0.711111,0.252229,-0.240000,0.226667,0.226667,0.226667,level1,0.226667,0.000000,0.711111,0.711111,0.711111,0.057480,0.000000,0.000000,0.000000,False,positive_rate_too_high;best_level_does_not_beat_always_observe
D2_cue_group_structured_mid,D,C,0.05,0.140000,0.250000,0.311667,0.061667,0.110000,0.700000,0.246373,-0.216155,0.250000,0.250000,0.250000,level1,0.250000,0.000000,0.700000,0.700000,0.700000,0.023598,0.007138,0.055460,0.000000,False,positive_rate_too_high;sign_correct_not_enough;best_level_does_not_beat_always_observe
D2_cue_group_structured_mid,D,A,0.07,0.116667,0.230000,0.297167,0.067167,0.113333,0.750000,0.241174,-0.280000,0.230000,0.230000,0.230000,level1,0.230000,0.000000,0.750000,0.750000,0.750000,-0.024674,-0.011825,0.000000,0.000000,False,positive_rate_too_high;best_level_does_not_beat_always_observe
D2_cue_group_structured_mid,D,B,0.07,0.116667,0.206667,0.281556,0.074889,0.090000,0.711111,0.232229,-0.260000,0.206667,0.206667,0.206667,level1,0.206667,0.000000,0.711111,0.711111,0.711111,0.057480,0.000000,0.000000,0.000000,False,positive_rate_too_high;best_level_does_not_beat_always_observe
D2_cue_group_structured_mid,D,C,0.07,0.140000,0.230000,0.297667,0.067667,0.090000,0.700000,0.226373,-0.236155,0.230000,0.230000,0.230000,level1,0.230000,0.000000,0.700000,0.700000,0.700000,0.023598,0.007138,0.055460,0.000000,False,positive_rate_too_high;sign_correct_not_enough;best_level_does_not_beat_always_observe
D2_cue_group_structured_mid,D,A,0.10,0.116667,0.200000,0.274667,0.074667,0.083333,0.750000,0.211174,-0.310000,0.200000,0.200000,0.200000,level1,0.200000,0.000000,0.750000,0.750000,0.750000,-0.024674,-0.011825,0.000000,0.000000,False,positive_rate_too_high;best_level_does_not_beat_always_observe
D2_cue_group_structured_mid,D,B,0.10,0.116667,0.176667,0.260222,0.083556,0.060000,0.711111,0.202229,-0.290000,0.176667,0.176667,0.176667,level1,0.176667,0.000000,0.711111,0.711111,0.711111,0.057480,0.000000,0.000000,0.000000,False,positive_rate_too_high;best_level_does_not_beat_always_observe
D2_cue_group_structured_mid,D,C,0.10,0.140000,0.200000,0.276667,0.076667,0.060000,0.700000,0.196373,-0.266155,0.200000,0.200000,0.200000,level1,0.200000,0.000000,0.700000,0.700000,0.700000,0.023598,0.007138,0.055460,0.000000,False,positive_rate_too_high;sign_correct_not_enough;best_level_does_not_beat_always_observe
D2_cue_group_structured_strong,D,A,0.03,0.170000,0.303333,0.351167,0.047833,0.133333,0.805556,0.225574,-0.260000,0.303333,0.303333,0.303333,level1,0.303333,0.000000,0.805556,0.805556,0.805556,-0.247314,-0.224293,0.000000,0.000000,False,positive_rate_too_high;best_level_does_not_beat_always_observe
D2_cue_group_structured_strong,D,B,0.03,0.156667,0.260000,0.321333,0.061333,0.103333,0.733333,0.224545,-0.230000,0.260000,0.260000,0.260000,level1,0.260000,0.000000,0.733333,0.733333,0.733333,-0.155230,-0.155230,0.000000,0.000000,False,positive_rate_too_high;best_level_does_not_beat_always_observe
D2_cue_group_structured_strong,D,C,0.03,0.183333,0.303333,0.345778,0.042444,0.120000,0.622222,0.262803,-0.124943,0.303333,0.303333,0.303333,level1,0.303333,0.000000,0.622222,0.622222,0.622222,-0.003624,0.033783,-0.181353,0.000000,False,positive_rate_too_high;sign_correct_not_enough;best_level_does_not_beat_always_observe
D2_cue_group_structured_strong,D,A,0.05,0.170000,0.283333,0.335056,0.051722,0.113333,0.805556,0.205574,-0.280000,0.283333,0.283333,0.283333,level1,0.283333,0.000000,0.805556,0.805556,0.805556,-0.247314,-0.224293,0.000000,0.000000,False,positive_rate_too_high;best_level_does_not_beat_always_observe
D2_cue_group_structured_strong,D,B,0.05,0.156667,0.240000,0.306667,0.066667,0.083333,0.733333,0.204545,-0.250000,0.240000,0.240000,0.240000,level1,0.240000,0.000000,0.733333,0.733333,0.733333,-0.155230,-0.155230,0.000000,0.000000,False,positive_rate_too_high;best_level_does_not_beat_always_observe
D2_cue_group_structured_strong,D,C,0.05,0.183333,0.283333,0.333333,0.050000,0.100000,0.622222,0.242803,-0.144943,0.283333,0.283333,0.283333,level1,0.283333,0.000000,0.622222,0.622222,0.622222,-0.003624,0.033783,-0.181353,0.000000,False,positive_rate_too_high;sign_correct_not_enough;best_level_does_not_beat_always_observe
D2_cue_group_structured_strong,D,A,0.07,0.170000,0.263333,0.318944,0.055611,0.093333,0.805556,0.185574,-0.300000,0.263333,0.263333,0.263333,level1,0.263333,0.000000,0.805556,0.805556,0.805556,-0.247314,-0.224293,0.000000,0.000000,False,positive_rate_too_high;best_level_does_not_beat_always_observe
D2_cue_group_structured_strong,D,B,0.07,0.156667,0.220000,0.292000,0.072000,0.063333,0.733333,0.184545,-0.270000,0.220000,0.220000,0.220000,level1,0.220000,0.000000,0.733333,0.733333,0.733333,-0.155230,-0.155230,0.000000,0.000000,False,positive_rate_too_high;best_level_does_not_beat_always_observe
D2_cue_group_structured_strong,D,C,0.07,0.183333,0.263333,0.320889,0.057556,0.080000,0.622222,0.222803,-0.164943,0.263333,0.263333,0.263333,level1,0.263333,0.000000,0.622222,0.622222,0.622222,-0.003624,0.033783,-0.181353,0.000000,False,positive_rate_too_high;sign_correct_not_enough;best_level_does_not_beat_always_observe
D2_cue_group_structured_strong,D,A,0.10,0.170000,0.233333,0.299778,0.066444,0.063333,0.555556,0.249730,-0.177222,0.233333,0.233333,0.233333,level1,0.233333,0.000000,0.555556,0.555556,0.555556,-0.247314,-0.224293,0.000000,0.000000,False,sign_correct_not_enough;best_level_does_not_beat_always_observe
D2_cue_group_structured_strong,D,B,0.10,0.156667,0.190000,0.276667,0.086667,0.033333,0.400000,0.300000,-0.144444,0.190000,0.190000,0.190000,level1,0.190000,0.000000,0.400000,0.400000,0.400000,-0.155230,-0.155230,0.000000,0.000000,False,sign_correct_not_enough;best_level_does_not_beat_always_observe
D2_cue_group_structured_strong,D,C,0.10,0.183333,0.233333,0.302222,0.068889,0.050000,0.622222,0.192803,-0.194943,0.233333,0.233333,0.233333,level1,0.233333,0.000000,0.622222,0.622222,0.622222,-0.003624,0.033783,-0.181353,0.000000,False,positive_rate_too_high;sign_correct_not_enough;best_level_does_not_beat_always_observe
D3_mixed_cue_predictive,D,A,0.03,0.116667,0.240000,0.300000,0.060000,0.123333,0.700000,0.261330,-0.220000,0.240000,0.240000,0.240000,level1,0.240000,0.000000,0.700000,0.700000,0.700000,0.018642,0.018642,0.000000,0.000000,False,positive_rate_too_high;sign_correct_not_enough;best_level_does_not_beat_always_observe
D3_mixed_cue_predictive,D,B,0.03,0.090000,0.166667,0.240667,0.074000,0.076667,0.577778,0.258756,-0.180000,0.166667,0.166667,0.166667,level1,0.166667,0.000000,0.577778,0.577778,0.577778,-0.031629,-0.031629,0.000000,0.000000,False,sign_correct_not_enough;best_level_does_not_beat_always_observe
D3_mixed_cue_predictive,D,C,0.03,0.136667,0.240000,0.299222,0.059222,0.103333,0.600000,0.271357,-0.153884,0.240000,0.240000,0.240000,level1,0.240000,0.000000,0.600000,0.600000,0.600000,0.084683,0.018065,-0.029027,0.000000,False,sign_correct_not_enough;best_level_does_not_beat_always_observe
D3_mixed_cue_predictive,D,A,0.05,0.116667,0.220000,0.286000,0.066000,0.103333,0.700000,0.241330,-0.240000,0.220000,0.220000,0.220000,level1,0.220000,0.000000,0.700000,0.700000,0.700000,0.018642,0.018642,0.000000,0.000000,False,positive_rate_too_high;sign_correct_not_enough;best_level_does_not_beat_always_observe
D3_mixed_cue_predictive,D,B,0.05,0.090000,0.146667,0.229111,0.082444,0.056667,0.577778,0.238756,-0.200000,0.146667,0.146667,0.146667,level1,0.146667,0.000000,0.577778,0.577778,0.577778,-0.031629,-0.031629,0.000000,0.000000,False,sign_correct_not_enough;best_level_does_not_beat_always_observe
D3_mixed_cue_predictive,D,C,0.05,0.136667,0.220000,0.287222,0.067222,0.083333,0.600000,0.251357,-0.173884,0.220000,0.220000,0.220000,level1,0.220000,0.000000,0.600000,0.600000,0.600000,0.084683,0.018065,-0.029027,0.000000,False,sign_correct_not_enough;best_level_does_not_beat_always_observe
D3_mixed_cue_predictive,D,A,0.07,0.116667,0.200000,0.272000,0.072000,0.083333,0.700000,0.221330,-0.260000,0.200000,0.200000,0.200000,level1,0.200000,0.000000,0.700000,0.700000,0.700000,0.018642,0.018642,0.000000,0.000000,False,positive_rate_too_high;sign_correct_not_enough;best_level_does_not_beat_always_observe
D3_mixed_cue_predictive,D,B,0.07,0.090000,0.126667,0.217556,0.090889,0.036667,0.577778,0.218756,-0.220000,0.126667,0.126667,0.126667,level1,0.126667,0.000000,0.577778,0.577778,0.577778,-0.031629,-0.031629,0.000000,0.000000,False,sign_correct_not_enough;best_level_does_not_beat_always_observe
D3_mixed_cue_predictive,D,C,0.07,0.136667,0.200000,0.275222,0.075222,0.063333,0.600000,0.231357,-0.193884,0.200000,0.200000,0.200000,level1,0.200000,0.000000,0.600000,0.600000,0.600000,0.084683,0.018065,-0.029027,0.000000,False,sign_correct_not_enough;best_level_does_not_beat_always_observe
D3_mixed_cue_predictive,D,A,0.10,0.116667,0.170000,0.252667,0.082667,0.053333,0.616667,0.218961,-0.235455,0.155000,0.138333,0.138333,level1,0.155000,-0.015000,0.533333,0.466667,0.466667,0.018642,0.018642,0.000000,0.000000,False,positive_rate_too_high;sign_correct_not_enough;best_level_does_not_beat_always_observe
D3_mixed_cue_predictive,D,B,0.10,0.090000,0.096667,0.200222,0.103556,0.006667,0.577778,0.188756,-0.250000,0.096667,0.096667,0.096667,level1,0.096667,0.000000,0.577778,0.577778,0.577778,-0.031629,-0.031629,0.000000,0.000000,False,sign_correct_not_enough;best_level_does_not_beat_always_observe
D3_mixed_cue_predictive,D,C,0.10,0.136667,0.170000,0.257222,0.087222,0.033333,0.600000,0.201357,-0.223884,0.170000,0.170000,0.170000,level1,0.170000,0.000000,0.600000,0.600000,0.600000,0.084683,0.018065,-0.029027,0.000000,False,sign_correct_not_enough;best_level_does_not_beat_always_observe
D3_mixed_cue_predictive_balanced,D,A,0.03,0.086667,0.213333,0.275556,0.062222,0.126667,0.655556,0.287974,-0.185000,0.213333,0.213333,0.213333,level1,0.213333,0.000000,0.655556,0.655556,0.655556,-0.048291,-0.048291,0.000000,0.000000,False,positive_rate_too_high;sign_correct_not_enough;best_level_does_not_beat_always_observe
D3_mixed_cue_predictive_balanced,D,B,0.03,0.076667,0.180000,0.243778,0.063778,0.103333,0.600000,0.279698,-0.160000,0.180000,0.180000,0.180000,level1,0.180000,0.000000,0.600000,0.600000,0.600000,-0.134615,-0.134615,0.000000,0.000000,False,sign_correct_not_enough;best_level_does_not_beat_always_observe
D3_mixed_cue_predictive_balanced,D,C,0.03,0.133333,0.213333,0.285000,0.071667,0.080000,0.555556,0.275379,-0.168876,0.213333,0.213333,0.213333,level1,0.213333,0.000000,0.555556,0.555556,0.555556,0.054342,0.060826,0.042166,0.000000,False,sign_correct_not_enough;best_level_does_not_beat_always_observe
D3_mixed_cue_predictive_balanced,D,A,0.05,0.086667,0.193333,0.262444,0.069111,0.106667,0.655556,0.267974,-0.205000,0.193333,0.193333,0.193333,level1,0.193333,0.000000,0.655556,0.655556,0.655556,-0.048291,-0.048291,0.000000,0.000000,False,positive_rate_too_high;sign_correct_not_enough;best_level_does_not_beat_always_observe
D3_mixed_cue_predictive_balanced,D,B,0.05,0.076667,0.160000,0.231778,0.071778,0.083333,0.600000,0.259698,-0.180000,0.160000,0.160000,0.160000,level1,0.160000,0.000000,0.600000,0.600000,0.600000,-0.134615,-0.134615,0.000000,0.000000,False,sign_correct_not_enough;best_level_does_not_beat_always_observe
D3_mixed_cue_predictive_balanced,D,C,0.05,0.133333,0.193333,0.273889,0.080556,0.060000,0.555556,0.255379,-0.188876,0.193333,0.193333,0.193333,level1,0.193333,0.000000,0.555556,0.555556,0.555556,0.054342,0.060826,0.042166,0.000000,False,sign_correct_not_enough;best_level_does_not_beat_always_observe
D3_mixed_cue_predictive_balanced,D,A,0.07,0.086667,0.173333,0.249333,0.076000,0.086667,0.655556,0.247974,-0.225000,0.173333,0.173333,0.173333,level1,0.173333,0.000000,0.655556,0.655556,0.655556,-0.048291,-0.048291,0.000000,0.000000,False,positive_rate_too_high;sign_correct_not_enough;best_level_does_not_beat_always_observe
D3_mixed_cue_predictive_balanced,D,B,0.07,0.076667,0.140000,0.219778,0.079778,0.063333,0.600000,0.239698,-0.200000,0.140000,0.140000,0.140000,level1,0.140000,0.000000,0.600000,0.600000,0.600000,-0.134615,-0.134615,0.000000,0.000000,False,sign_correct_not_enough;best_level_does_not_beat_always_observe
D3_mixed_cue_predictive_balanced,D,C,0.07,0.133333,0.173333,0.262778,0.089444,0.040000,0.555556,0.235379,-0.208876,0.173333,0.173333,0.173333,level1,0.173333,0.000000,0.555556,0.555556,0.555556,0.054342,0.060826,0.042166,0.000000,False,sign_correct_not_enough;best_level_does_not_beat_always_observe
D3_mixed_cue_predictive_balanced,D,A,0.10,0.086667,0.143333,0.229667,0.086333,0.056667,0.655556,0.217974,-0.255000,0.143333,0.143333,0.143333,level1,0.143333,0.000000,0.655556,0.655556,0.655556,-0.048291,-0.048291,0.000000,0.000000,False,positive_rate_too_high;sign_correct_not_enough;best_level_does_not_beat_always_observe
D3_mixed_cue_predictive_balanced,D,B,0.10,0.076667,0.110000,0.201778,0.091778,0.033333,0.600000,0.209698,-0.230000,0.110000,0.110000,0.110000,level1,0.110000,0.000000,0.600000,0.600000,0.600000,-0.134615,-0.134615,0.000000,0.000000,False,sign_correct_not_enough;best_level_does_not_beat_always_observe
D3_mixed_cue_predictive_balanced,D,C,0.10,0.133333,0.143333,0.246111,0.102778,0.010000,0.555556,0.205379,-0.238876,0.143333,0.141667,0.143333,level1,0.143333,0.000000,0.555556,0.538889,0.555556,0.054342,0.060826,0.042166,0.000000,False,sign_correct_not_enough;best_level_does_not_beat_always_observe
